"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"382.9554","36.5003","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/21/2020 00:10:14"
"383.85","36.5839","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/21/2020 00:20:31"
"384.226","36.6692","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/21/2020 00:43:36"
"384.1497","36.7512","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/21/2020 00:58:15"
"383.8779","36.4643","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/21/2020 01:06:25"
