"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"55.8647","18.6226","0","BT","561","speed.custdc.net","0","6","12/05/2020 00:09:39"
"55.6903","18.5417","0","BT","561","speed.custdc.net","0","7","12/05/2020 00:28:38"
"54.9476","18.5635","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 00:41:31"
"54.8104","18.156","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/05/2020 00:50:25"
"55.6747","18.8909","0","BT","561","speed.custdc.net","0","7","12/05/2020 01:10:50"
"54.9244","18.257","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 01:17:27"
"54.7213","18.1211","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 01:32:03"
"54.7821","18.1934","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 01:50:58"
"55.7411","18.493","0","BT","561","speed.custdc.net","0","6","12/05/2020 02:05:15"
"55.8681","19.0596","0","BT","561","speed.custdc.net","0","7","12/05/2020 02:39:22"
"55.0382","18.2495","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/05/2020 02:54:34"
"54.9681","18.4199","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 03:13:29"
"54.9131","18.2076","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/05/2020 03:15:37"
"54.8125","18.1631","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 03:37:35"
"54.9856","18.2713","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/05/2020 03:54:19"
