"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"377.0889","36.5039","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/07/2021 00:07:31"
"372.9432","36.5514","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","1","18","01/07/2021 00:20:03"
"381.0032","36.606","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/07/2021 00:36:28"
"382.2243","36.6149","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","20","01/07/2021 00:59:12"
"382.3845","36.5983","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","21","01/07/2021 01:08:12"
"381.4423","36.4908","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","5","20","01/07/2021 01:20:33"
"383.3637","36.593","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","19","01/07/2021 01:43:37"
"382.6506","36.6198","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","19","01/07/2021 01:52:08"
"383.8174","34.2732","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","3","19","01/07/2021 02:04:57"
"384.3313","36.6269","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/07/2021 02:21:52"
"378.4221","36.62","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","3","19","01/07/2021 02:32:58"
"383.4366","36.5864","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","4","20","01/07/2021 02:48:54"
"382.1358","36.6014","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","21","01/07/2021 03:02:28"
"384.9859","36.6179","0","Virgin Media","452","speed.custdc.net","5","18","01/07/2021 03:15:35"
"381.8269","36.5884","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/07/2021 03:33:33"
"381.3931","36.5729","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","1","20","01/07/2021 03:53:51"
"383.3604","36.5897","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/07/2021 04:03:01"
"379.5704","36.5681","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","22","01/07/2021 04:29:17"
"383.7725","36.5927","0","Virgin Media","452","speedtestmera.vs.mythic-beasts.com","2","20","01/07/2021 04:30:45"
"340.9881","36.6288","0","Virgin Media","452","basl-speedtest-1.server.virginmedia.net","4","20","01/07/2021 04:53:11"
