"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"384.3407","36.5784","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/29/2020 00:10:42"
"383.0531","36.6213","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/29/2020 00:16:45"
"382.3229","36.6028","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/29/2020 00:30:49"
"376.2427","36.498","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","11","18","12/29/2020 00:45:55"
"384.5202","36.6075","0","Virgin Media","306","speed.custdc.net","1","14","12/29/2020 01:10:32"
"383.4329","36.5957","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 01:22:50"
"384.095","36.5191","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","12/29/2020 01:39:05"
"383.916","36.5656","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 01:57:55"
"383.6592","36.5936","0","Virgin Media","306","speed.custdc.net","1","15","12/29/2020 02:10:06"
"383.6954","36.5755","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/29/2020 02:16:11"
"383.8041","36.5808","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/29/2020 02:37:14"
"382.0195","36.5052","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/29/2020 02:52:59"
"384.3539","36.5665","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","8","15","12/29/2020 03:11:42"
"383.3514","36.5801","0","Virgin Media","306","speed.custdc.net","1","15","12/29/2020 03:20:59"
"385.2495","36.5183","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/29/2020 03:42:10"
"384.1454","36.584","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 03:55:44"
"383.1445","36.534","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/29/2020 04:03:44"
"383.4414","36.5548","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/29/2020 04:21:16"
"383.701","36.5705","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/29/2020 04:38:22"
"382.1007","36.5599","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 04:53:26"
"382.9689","36.468","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 05:10:09"
"383.1195","36.5906","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","14","12/29/2020 05:23:16"
"383.488","36.5842","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 05:33:16"
"384.3625","36.6031","0","Virgin Media","306","speed.custdc.net","1","14","12/29/2020 05:45:38"
"384.3449","36.5914","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 06:09:46"
"383.6702","36.5324","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 06:28:23"
"383.9225","36.6091","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 06:35:01"
"383.9224","36.4894","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","14","12/29/2020 06:50:12"
"383.7461","36.5132","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 07:04:22"
"378.8867","36.5322","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/29/2020 07:25:11"
"383.9459","36.564","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/29/2020 07:40:22"
"382.9949","36.5007","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/29/2020 07:54:58"
"384.2553","36.5935","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 08:08:38"
"360.2156","36.3402","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 08:24:09"
"384.2669","36.5775","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 08:36:26"
"370.8334","36.6502","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","2","16","12/29/2020 08:45:27"
"382.4625","36.4261","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 09:09:07"
"383.9655","36.6796","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/29/2020 09:19:22"
"384.4337","36.6054","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 09:42:17"
"382.9113","36.5819","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/29/2020 09:47:31"
"383.4636","36.4731","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 10:06:44"
"382.5456","36.6099","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/29/2020 10:16:23"
"382.641","36.5569","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","14","12/29/2020 10:32:43"
"383.3628","36.5552","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 10:58:10"
"381.7491","36.4522","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 11:04:02"
"381.9718","36.5798","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/29/2020 11:27:40"
"381.7552","36.5862","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","6","15","12/29/2020 11:39:28"
"384.3481","36.599","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 11:57:48"
"384.5164","36.487","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/29/2020 12:13:26"
"382.5543","35.738","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/29/2020 12:26:53"
"383.5778","36.5256","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/29/2020 12:41:54"
"382.0189","36.5748","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/29/2020 12:48:47"
"383.257","36.6226","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","17","12/29/2020 13:10:57"
"383.6105","36.3511","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/29/2020 13:21:47"
"382.5311","36.1222","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 13:37:48"
"383.9947","36.5689","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 13:48:46"
"380.4219","36.4659","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/29/2020 14:10:24"
"380.8808","36.5286","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","17","12/29/2020 14:16:04"
"383.816","36.5813","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/29/2020 14:39:03"
"383.2367","36.5943","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/29/2020 14:46:29"
"382.1455","36.5211","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","17","12/29/2020 15:14:02"
"384.4146","36.5764","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/29/2020 15:21:57"
"383.8796","35.3535","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 15:31:41"
"383.8281","36.5914","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 15:47:38"
"379.725","36.5809","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","17","12/29/2020 16:10:13"
"382.955","36.5822","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/29/2020 16:20:16"
"382.8592","36.3757","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","12/29/2020 16:38:17"
"383.7435","36.4625","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 16:47:51"
"384.1836","36.6451","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/29/2020 17:07:29"
"383.1074","35.9318","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 17:23:38"
"382.7739","36.5817","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/29/2020 17:31:41"
