"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"381.6341","36.6102","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","3","16","12/22/2020 00:13:32"
"382.462","36.5901","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/22/2020 00:28:57"
"384.7611","36.6163","0","Virgin Media","306","speed.custdc.net","2","15","12/22/2020 00:42:34"
"383.2423","36.686","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","9","15","12/22/2020 00:49:52"
"382.3931","36.6509","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/22/2020 01:08:04"
"383.5282","36.604","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/22/2020 01:21:11"
"384.6614","36.7276","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/22/2020 01:35:26"
"383.5348","36.6104","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/22/2020 01:54:21"
"382.1777","36.6034","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/22/2020 02:09:36"
"383.1665","36.571","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/22/2020 02:21:30"
"382.3018","36.5799","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/22/2020 02:34:19"
"383.7177","36.5712","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","7","14","12/22/2020 02:55:36"
