"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"383.9374","36.8325","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/10/2020 00:07:04"
"384.4585","36.591","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/10/2020 00:23:46"
"374.1864","36.583","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","5","16","12/10/2020 00:35:05"
"383.1066","36.6207","0","Virgin Media","306","speed.custdc.net","1","15","12/10/2020 00:52:20"
"383.2607","36.5365","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/10/2020 01:13:48"
"383.2388","36.6104","0","Virgin Media","306","speed.custdc.net","1","15","12/10/2020 01:17:04"
"383.7832","36.4932","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/10/2020 01:32:03"
"384.0802","36.5903","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/10/2020 01:48:42"
"383.6721","36.5132","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/10/2020 02:13:00"
"381.3237","36.5519","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/10/2020 02:17:53"
"384.0575","36.6307","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/10/2020 02:40:41"
"384.9408","36.6062","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/10/2020 02:53:00"
"384.5083","36.4516","0","Virgin Media","306","speed.custdc.net","5","15","12/10/2020 03:06:33"
