"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"384.4724","35.1572","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/02/2020 00:12:03"
"370.3484","36.5935","0","Virgin Media","306","speed.custdc.net","2","16","12/02/2020 00:23:11"
"384.1176","36.5812","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/02/2020 00:32:04"
"381.801","36.4834","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/02/2020 00:49:50"
"384.9952","36.6669","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/02/2020 01:01:19"
"384.654","36.3523","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/02/2020 01:22:53"
"384.9237","36.5601","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/02/2020 01:38:22"
"384.1398","36.6072","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/02/2020 01:46:07"
"372.7271","36.5846","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/02/2020 02:11:02"
"382.5353","36.5062","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/02/2020 02:23:45"
"383.3507","36.6677","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/02/2020 02:33:55"
"381.807","36.4406","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/02/2020 02:47:49"
"382.1519","36.6253","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/02/2020 03:10:55"
"382.7984","36.5607","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/02/2020 03:21:07"
"384.8072","36.6168","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/02/2020 03:38:31"
"384.606","36.5762","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/02/2020 03:56:22"
