"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"384.5693","36.6334","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/16/2020 00:06:33"
"376.3058","36.4728","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 00:26:00"
"384.7288","36.7544","0","Virgin Media","306","speed.custdc.net","1","16","12/16/2020 00:43:29"
"380.2895","36.6712","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/16/2020 00:47:31"
"384.3565","36.6062","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/16/2020 01:14:25"
"383.3688","36.5239","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","6","16","12/16/2020 01:18:12"
"384.4127","36.6088","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 01:37:50"
"383.8039","36.6035","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/16/2020 01:48:01"
"378.0056","36.5931","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/16/2020 02:05:44"
"383.4854","36.5943","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 02:18:23"
"383.9918","36.6222","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 02:41:32"
"384.839","36.6232","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/16/2020 02:48:39"
"378.112","36.5117","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/16/2020 03:08:01"
"382.7133","36.4794","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/16/2020 03:15:45"
"384.1531","36.5857","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 03:36:52"
"384.2481","36.5677","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 03:47:40"
"382.5471","36.5881","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/16/2020 04:04:54"
"371.9239","36.6495","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","0","16","12/16/2020 04:23:38"
"383.7792","36.6166","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 04:33:40"
"373.0456","36.2762","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/16/2020 04:45:26"
"383.3443","36.6254","0","Virgin Media","306","speed.custdc.net","0","16","12/16/2020 05:11:50"
"384.6811","36.6129","0","Virgin Media","306","speed.custdc.net","3","16","12/16/2020 05:15:55"
"383.3359","36.6058","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/16/2020 05:39:34"
"381.3981","36.6066","1","Virgin Media","306","speed.custdc.net","0","16","12/16/2020 05:56:10"
"384.3676","36.5249","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/16/2020 06:12:04"
"378.0922","36.6877","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/16/2020 06:15:29"
"384.0045","36.607","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 06:44:23"
"377.9713","36.4017","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 06:52:58"
"382.9402","36.6071","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","10","15","12/16/2020 07:04:43"
"382.0137","36.5735","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 07:16:59"
"375.5538","36.3917","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 07:41:11"
"384.5213","36.5673","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/16/2020 07:58:43"
"375.8147","36.5543","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","14","12/16/2020 08:07:38"
"383.2662","36.6078","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/16/2020 08:17:11"
"383.0315","36.4924","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 08:39:24"
"383.5584","36.4359","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 08:45:35"
"382.4348","36.4784","0","Virgin Media","306","speed.custdc.net","0","16","12/16/2020 09:05:41"
"377.0303","36.4121","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 09:16:23"
"385.1545","36.6697","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","19","12/16/2020 09:35:17"
"378.8148","36.29","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 09:56:07"
"382.9581","36.3456","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","16","12/16/2020 10:00:26"
"377.9042","36.3118","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","7","15","12/16/2020 10:18:02"
"383.6628","36.3288","0","Virgin Media","306","speed.custdc.net","1","16","12/16/2020 10:33:57"
"380.3172","33.7871","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","11","15","12/16/2020 10:45:42"
"373.7422","36.3667","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 11:00:38"
"378.6192","36.5599","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/16/2020 11:29:24"
"379.7221","36.4178","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 11:33:43"
"378.2384","36.387","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","14","12/16/2020 11:52:29"
"320.4424","36.449","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","4","16","12/16/2020 12:23:42"
"382.6906","36.567","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/16/2020 12:36:54"
"384.4685","36.511","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","13","12/16/2020 12:47:36"
"382.9985","36.5039","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/16/2020 13:14:07"
"384.1628","36.5693","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","14","12/16/2020 13:26:49"
"382.8256","36.4419","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","8","16","12/16/2020 13:43:15"
"382.0634","36.3077","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/16/2020 13:56:31"
"381.0854","36.3276","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 14:14:26"
"383.7612","36.5729","0","Virgin Media","306","speed.custdc.net","5","15","12/16/2020 14:29:20"
"384.3019","35.9998","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 14:40:58"
"381.752","36.3852","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/16/2020 14:57:53"
"383.9746","36.4416","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/16/2020 15:01:27"
"381.1242","36.3532","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 15:17:39"
"382.3052","36.5622","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/16/2020 15:42:17"
"377.915","36.2492","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/16/2020 15:57:41"
"376.3747","36.4036","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","2","18","12/16/2020 16:08:49"
"383.0017","35.011","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/16/2020 16:22:36"
"379.3298","36.6653","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 16:38:11"
"381.8656","36.554","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/16/2020 16:50:33"
"383.5747","36.1601","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","9","14","12/16/2020 17:02:10"
"383.1919","36.1986","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 17:25:47"
"371.6302","36.4996","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/16/2020 17:35:42"
"383.5824","34.1219","0","Virgin Media","306","speed.custdc.net","2","14","12/16/2020 17:50:25"
"381.732","36.5547","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/16/2020 18:05:27"
"383.4355","36.6036","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 18:17:23"
"384.763","36.5857","0","Virgin Media","306","speed.custdc.net","2","14","12/16/2020 18:35:48"
"383.4208","36.5061","0","Virgin Media","306","speed.custdc.net","2","16","12/16/2020 18:49:54"
"383.7481","36.5212","0","Virgin Media","306","speed.custdc.net","2","15","12/16/2020 19:04:20"
"383.1209","36.6093","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 19:22:02"
"382.8015","36.4812","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 19:41:54"
"384.5986","36.6358","0","Virgin Media","306","speed.custdc.net","2","14","12/16/2020 19:56:49"
"383.9744","34.2082","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 20:09:51"
"382.6606","36.5789","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/16/2020 20:16:52"
"383.4364","36.5707","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/16/2020 20:33:42"
"383.3871","36.5823","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/16/2020 20:49:55"
"383.6614","36.4924","0","Virgin Media","306","speed.custdc.net","3","15","12/16/2020 21:11:07"
"385.4278","36.5885","0","Virgin Media","306","speed.custdc.net","1","16","12/16/2020 21:16:26"
"383.7069","36.5101","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/16/2020 21:36:12"
"384.299","36.4281","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","14","12/16/2020 21:54:38"
"384.9263","36.5709","0","Virgin Media","306","speed.custdc.net","6","15","12/16/2020 22:13:03"
"384.6266","36.5346","0","Virgin Media","306","speed.custdc.net","3","16","12/16/2020 22:28:20"
