"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"54.8713","18.0346","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 00:23:51"
"55.1738","18.1104","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 00:40:06"
"54.9244","18.2728","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 01:01:27"
"54.7986","18.1804","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 01:19:11"
"54.8909","18.2246","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 01:47:09"
"54.8818","18.2474","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 02:03:40"
"55.7397","19.198","0","BT","561","speed.custdc.net","0","6","12/08/2020 02:22:26"
"54.9714","18.2324","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 02:31:13"
"54.9334","18.2022","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 03:13:06"
"54.716","17.9963","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 03:24:32"
"55.0084","18.2571","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 03:58:28"
"54.8872","18.187","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 04:06:55"
"54.9077","18.6852","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 04:23:41"
"54.9892","18.1957","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 04:35:44"
"55.1042","18.2294","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 04:52:29"
"54.8695","18.2042","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 05:00:27"
"54.9852","18.2196","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 05:18:28"
"54.7571","18.2677","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 05:42:40"
"54.7914","18.218","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 05:56:50"
"54.8218","18.5132","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 06:07:59"
"54.8471","18.2541","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 06:25:11"
"54.8589","18.2676","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 06:43:37"
"54.9595","18.232","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 06:54:44"
"54.0337","18.2202","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 07:04:30"
"54.914","17.5152","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 07:15:36"
"54.0162","18.1709","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 07:32:10"
"54.6103","17.8949","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 08:09:26"
"55.0446","18.2277","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 08:25:44"
"54.7485","18.1788","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 08:37:45"
"54.3619","18.1997","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 08:45:31"
"54.752","18.1389","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 09:01:13"
"54.4311","18.1739","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 09:20:17"
"54.3698","18.3684","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 09:44:07"
"55.3069","18.7893","0","BT","561","speed.custdc.net","0","7","12/08/2020 09:51:40"
"54.4442","18.2348","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 10:01:03"
"54.7416","18.2255","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 10:19:18"
"54.7644","18.2891","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 10:33:42"
"54.3912","18.374","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 10:50:58"
"54.5427","18.2396","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 11:12:14"
"54.9427","18.3401","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 11:23:17"
"54.6528","18.2281","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 11:39:07"
"55.7887","18.5969","0","BT","561","speed.custdc.net","0","6","12/08/2020 11:46:49"
"55.0276","18.2701","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/08/2020 12:07:43"
"55.0812","18.3071","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 12:26:31"
"54.8148","18.1792","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/08/2020 12:31:38"
