"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"383.8239","36.6355","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","16","12/25/2020 00:02:47"
"383.2851","36.6167","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 00:20:00"
"378.6278","36.6443","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/25/2020 00:38:06"
"381.7428","36.5971","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 00:46:18"
"382.4421","36.5848","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 01:00:37"
"383.2945","36.6005","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","12/25/2020 01:25:55"
"381.3188","36.6248","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 01:32:02"
"383.4945","36.5642","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/25/2020 01:49:03"
"382.649","36.5925","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 02:04:58"
"383.718","36.5921","0","Virgin Media","306","speed.custdc.net","1","16","12/25/2020 02:26:24"
"384.2404","36.5839","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/25/2020 02:37:24"
"384.17","36.5702","0","Virgin Media","306","speed.custdc.net","2","16","12/25/2020 02:53:38"
"384.6428","36.557","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 03:08:58"
"385.0686","36.5559","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/25/2020 03:22:13"
"384.1664","36.6786","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 03:37:29"
"383.8951","36.611","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/25/2020 03:57:05"
"362.5254","36.7496","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","1","16","12/25/2020 04:00:29"
"383.6011","36.6002","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","4","15","12/25/2020 04:18:29"
"384.9253","36.6129","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 04:37:15"
"383.4627","36.5677","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 04:57:57"
"383.2652","36.5536","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/25/2020 05:10:37"
"382.6159","36.5193","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/25/2020 05:21:57"
"383.9329","36.5438","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 05:41:53"
"383.5099","36.6868","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 05:59:26"
"384.4132","36.594","0","Virgin Media","306","speed.custdc.net","0","15","12/25/2020 06:08:10"
"382.5575","36.4413","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/25/2020 06:18:32"
"384.6959","36.5623","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/25/2020 06:34:45"
"384.4078","36.5144","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","11","16","12/25/2020 06:47:23"
"382.9265","36.5907","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 07:08:43"
"384.0293","36.5484","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 07:26:25"
"383.4462","36.5771","0","Virgin Media","306","speed.custdc.net","0","16","12/25/2020 07:39:04"
"385.057","36.5249","0","Virgin Media","306","speed.custdc.net","3","16","12/25/2020 07:55:21"
"382.9265","36.5844","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 08:13:08"
"383.489","36.3821","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 08:22:23"
"383.3649","36.5715","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","4","16","12/25/2020 08:33:22"
"383.8823","36.4789","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/25/2020 08:54:16"
"384.0353","36.6178","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","2","16","12/25/2020 09:09:51"
"384.33","36.508","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/25/2020 09:28:53"
"382.922","36.5759","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","5","15","12/25/2020 09:33:48"
"384.5759","36.5591","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","16","12/25/2020 09:59:20"
"383.2976","36.5099","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/25/2020 10:03:41"
"382.7726","36.5738","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 10:19:29"
"382.8073","36.582","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/25/2020 10:40:03"
"384.1481","36.5965","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 10:54:41"
"371.7006","36.6116","0","Virgin Media","306","basl-speedtest-1.server.virginmedia.net","4","17","12/25/2020 11:01:03"
"383.3321","36.605","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","15","12/25/2020 11:26:25"
"383.9853","36.5497","0","Virgin Media","306","speed.custdc.net","1","16","12/25/2020 11:43:21"
"383.0153","36.616","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","14","12/25/2020 11:53:29"
"382.5028","36.6682","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/25/2020 12:13:22"
"382.2428","36.5122","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/25/2020 12:25:04"
"384.1208","36.5019","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/25/2020 12:30:49"
"383.8371","36.5992","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","16","12/25/2020 12:45:43"
"383.1729","36.5684","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/25/2020 13:01:07"
"384.1067","36.5544","0","Virgin Media","306","speed.custdc.net","1","16","12/25/2020 13:29:12"
"384.1198","36.7671","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/25/2020 13:33:15"
"382.601","36.6247","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","15","12/25/2020 13:53:04"
"383.9882","36.6344","0","Virgin Media","306","speed.custdc.net","1","15","12/25/2020 14:04:39"
"383.8789","36.594","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/25/2020 14:18:27"
"384.7898","36.592","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/25/2020 14:43:50"
