"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"383.5331","36.6046","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/11/2020 00:11:30"
"383.3184","36.6085","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","15","12/11/2020 00:21:07"
"382.6473","36.6049","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","14","12/11/2020 00:43:12"
"383.4072","36.641","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","0","16","12/11/2020 00:55:40"
"366.0501","36.5621","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","2","14","12/11/2020 01:13:10"
"383.9431","36.5851","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","3","16","12/11/2020 01:21:20"
"383.7748","36.5686","0","Virgin Media","306","speedtestmera.vs.mythic-beasts.com","1","15","12/11/2020 01:41:37"
