"DownloadSpeed","UploadSpeed","PacketLoss","ISP","ExternalIPSum","UsedServer","Jitter","Latency","Timestamp"
"55.8816","18.5387","0","BT","561","speed.custdc.net","0","7","12/07/2020 00:11:52"
"55.0936","18.2431","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 00:56:29"
"54.813","18.231","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 01:03:42"
"55.0013","18.2695","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 01:28:51"
"54.8747","18.1706","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 01:38:54"
"55.1951","18.1478","0","BT","","speedtestmera.vs.mythic-beasts.com","2","6","12/07/2020 01:54:30"
"55.5619","18.5279","0","BT","561","speed.custdc.net","0","6","12/07/2020 02:07:13"
"54.7907","18.0551","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 02:18:22"
"54.9186","18.1837","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 02:37:31"
"55.0352","18.3791","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 02:46:31"
"55.9082","18.9267","0","BT","561","speed.custdc.net","0","6","12/07/2020 03:07:23"
"55.0601","18.2569","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 03:15:59"
"55.872","18.8281","0","BT","561","speed.custdc.net","0","6","12/07/2020 03:40:42"
"55.9074","18.535","0","BT","561","speed.custdc.net","0","7","12/07/2020 03:56:12"
"54.8051","18.1562","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 04:11:09"
"54.8567","18.3198","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 04:16:38"
"55.1404","18.2306","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 04:38:02"
"54.8166","18.2309","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 04:46:07"
"55.0069","18.2365","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 05:00:49"
"55.945","18.6428","0","BT","561","speed.custdc.net","0","6","12/07/2020 05:25:20"
"54.8659","18.1834","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 05:34:36"
"55.692","18.5244","0","BT","561","speed.custdc.net","0","6","12/07/2020 05:48:33"
"55.7246","19.0226","0","BT","561","speed.custdc.net","0","6","12/07/2020 06:13:47"
"54.9871","18.1042","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 06:16:45"
"54.8841","18.117","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 06:40:23"
"54.8966","18.2668","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 06:51:19"
"54.8205","18.211","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 07:03:44"
"55.6127","18.3473","0","BT","561","speed.custdc.net","0","7","12/07/2020 07:19:55"
"52.8951","18.2012","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 07:42:18"
"52.3266","18.0776","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 07:56:18"
"54.5744","18.3705","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 08:02:25"
"54.4534","18.2411","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 08:20:39"
"54.1521","18.209","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 08:35:39"
"54.6102","18.2621","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 08:46:27"
"54.5779","18.1823","0","BT","","speedtestmera.vs.mythic-beasts.com","2","7","12/07/2020 09:07:15"
"54.5626","18.1411","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 09:24:19"
"54.7403","18.1568","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 09:43:12"
"55.5144","19.063","0","BT","561","speed.custdc.net","0","6","12/07/2020 09:50:24"
"54.8089","18.2632","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 10:07:30"
"53.5338","18.2832","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 10:15:55"
"54.8067","18.2613","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 10:40:30"
"54.7236","18.1334","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 11:06:00"
"54.504","18.2231","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 11:23:40"
"54.4107","18.2247","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 11:32:31"
"54.4891","18.2109","0","BT","","speedtestmera.vs.mythic-beasts.com","1","6","12/07/2020 11:49:33"
"55.8403","18.8638","0","BT","561","speed.custdc.net","0","7","12/07/2020 12:01:03"
"54.4187","18.272","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 12:22:43"
"54.2968","18.2206","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 12:39:13"
"54.4175","18.2639","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 12:53:59"
"54.7008","18.2267","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 13:02:43"
"56.0736","18.5298","0","BT","561","speed.custdc.net","0","6","12/07/2020 13:18:59"
"54.9706","18.2789","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 13:38:48"
"54.7398","18.1639","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 13:56:48"
"54.1745","18.2331","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 14:22:40"
"54.1843","18.1459","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 14:33:01"
"54.7727","18.2384","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 14:46:18"
"54.9748","18.2426","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 15:04:46"
"54.9635","18.2218","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 15:18:42"
"55.0517","18.2102","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 15:32:46"
"54.7763","18.1769","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 15:56:53"
"54.778","18.0506","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 16:10:25"
"54.3032","18.1252","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 16:23:18"
"55.1138","18.1774","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 16:32:16"
"54.7945","18.1453","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 16:52:37"
"54.8329","18.1951","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 17:05:08"
"54.088","18.0101","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 17:19:32"
"54.5925","17.8808","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 17:38:34"
"54.4063","18.3797","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 17:46:38"
"54.5408","18.1154","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 18:12:42"
"54.2812","18.161","0","BT","","speedtestmera.vs.mythic-beasts.com","7","6","12/07/2020 18:19:46"
"53.8878","18.2372","0","BT","","speedtestmera.vs.mythic-beasts.com","0","6","12/07/2020 18:54:10"
"53.2657","18.4395","0","BT","561","speed.custdc.net","0","7","12/07/2020 19:13:30"
"52.0826","18.0096","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 19:40:12"
"55.0333","18.2679","0","BT","","speedtestmera.vs.mythic-beasts.com","1","7","12/07/2020 19:45:36"
"54.8418","18.0936","0","BT","","speedtestmera.vs.mythic-beasts.com","8","6","12/07/2020 20:04:23"
"50.8325","18.0059","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 20:42:55"
"52.3037","18.2718","0","BT","","speedtestmera.vs.mythic-beasts.com","0","7","12/07/2020 20:58:14"
